2024-11-27-0876 20 2 1
2024-11-27-0877 40 4 21
2024-11-27-0878 20 2 2
2024-11-27-0879 20 2 14
2024-11-27-0880 20 2 8
2024-11-27-0881 40 4 17
2024-11-27-0882 20 2 11
2024-11-27-0883 40 4 0
2024-11-27-0884 20 2 1
2024-11-27-0885 40 4 20
2024-11-27-0886 40 4 1
2024-11-27-0887 40 4 18
2024-11-27-0888 20 2 20
2024-11-27-0889 20 2 17
2024-11-27-0890 40 4 18
2024-11-27-0891 40 4 1
2024-11-27-0892 20 2 11
2024-11-27-0893 40 4 20
2024-11-27-0894 40 4 4
2024-11-27-0895 20 2 18
2024-11-27-0896 20 2 17
2024-11-27-0897 40 4 15
2024-11-27-0898 20 2 15
2024-11-27-0899 40 4 14
2024-11-27-0900 40 4 6
2024-11-27-0901 40 4 20
2024-11-27-0902 40 4 1
2024-11-27-0903 20 2 5
2024-11-27-0904 20 2 16
2024-11-27-0905 40 4 8
2024-11-27-0906 40 4 15
2024-11-27-0907 40 4 6
2024-11-27-0908 20 2 18
2024-11-27-0909 20 2 19
2024-11-27-0910 20 2 2
2024-11-27-0911 20 2 11
2024-11-27-0912 40 4 15
2024-11-27-0913 20 2 17
2024-11-27-0914 40 4 10
2024-11-27-0915 20 2 6
2024-11-27-0916 20 2 17
2024-11-27-0917 40 4 11
2024-11-27-0918 40 4 6
2024-11-27-0919 40 4 13
2024-11-27-0920 40 4 8
2024-11-27-0921 40 4 8
2024-11-27-0922 40 4 2
2024-11-27-0923 40 4 19
2024-11-27-0924 20 2 10
2024-11-27-0925 40 4 20
2024-11-27-0926 40 4 7
2024-11-27-0927 20 2 7
2024-11-27-0928 40 4 6
2024-11-27-0929 20 2 14
2024-11-27-0930 40 4 13
2024-11-27-0931 40 4 21
2024-11-27-0932 20 2 15
2024-11-27-0933 20 2 17
2024-11-27-0934 20 2 15
2024-11-27-0935 20 2 1
2024-11-27-0936 20 2 13
2024-11-27-0937 20 2 6
2024-11-27-0938 40 4 17
2024-11-27-0939 40 4 16
2024-11-27-0940 20 2 4
2024-11-27-0941 40 4 5
2024-11-27-0942 20 2 12
2024-11-27-0943 40 4 0
2024-11-27-0944 40 4 11
2024-11-27-0945 40 4 8
2024-11-27-0946 40 4 3
2024-11-27-0947 40 4 2
2024-11-27-0948 40 4 12
2024-11-27-0949 20 2 17
2024-11-27-0950 40 4 0
2024-11-27-0951 20 2 4
2024-11-27-0952 20 2 6
2024-11-27-0953 20 2 15
2024-11-27-0954 40 4 20
2024-11-27-0955 20 2 13
2024-11-27-0956 40 4 4
2024-11-27-0957 40 4 9
2024-11-27-0958 20 2 12
2024-11-27-0959 40 4 3
2024-11-27-0960 40 4 9
2024-11-27-0961 20 2 3
2024-11-27-0962 20 2 2
2024-11-27-0963 40 4 6
2024-11-27-0964 40 4 14
2024-11-27-0965 40 4 1
2024-11-27-0966 40 4 4
2024-11-27-0967 40 4 4
2024-11-27-0968 40 4 5
2024-11-27-0969 20 2 2
2024-11-27-0970 20 2 0
2024-11-27-0971 40 4 20
2024-11-27-0972 20 2 7
2024-11-27-0973 20 2 4
2024-11-27-0974 20 2 16
2024-11-27-0975 20 2 17
2024-11-27-0976 20 2 0
2024-11-27-0977 40 4 6
2024-11-27-0978 20 2 2
2024-11-27-0979 40 4 19
2024-11-27-0980 40 4 22
2024-11-27-0981 20 2 0
2024-11-27-0982 40 4 5
2024-11-27-0983 40 4 22
2024-11-27-0984 40 4 17
2024-11-27-0985 40 4 17
2024-11-27-0986 40 4 6
2024-11-27-0987 20 2 19
2024-11-27-0988 40 4 15
2024-11-27-0989 40 4 1
2024-11-27-0990 40 4 22
2024-11-27-0991 20 2 18
2024-11-27-0992 40 4 2
2024-11-27-0993 20 2 17
2024-11-27-0994 40 4 19
2024-11-27-0995 40 4 5
2024-11-27-0996 20 2 18
2024-11-27-0997 40 4 6
2024-11-27-0998 40 4 4
2024-11-27-0999 40 4 11
2024-11-27-1000 40 4 0
2024-11-27-1001 40 4 5
2024-11-27-1002 20 2 16
2024-11-27-1003 20 2 7
2024-11-27-1004 40 4 7
2024-11-27-1005 40 4 2
2024-11-27-1006 20 2 19
2024-11-27-1007 40 4 16
2024-11-27-1008 20 2 7
2024-11-27-1009 20 2 6
2024-11-27-1010 40 4 18
2024-11-27-1011 40 4 4
2024-11-27-1012 20 2 15
2024-11-27-1013 20 2 3
2024-11-27-1014 20 2 16
2024-11-27-1015 20 2 14
2024-11-27-1016 20 2 6
2024-11-27-1017 20 2 3
2024-11-27-1018 40 4 22
2024-11-27-1019 20 2 13
2024-11-27-1020 40 4 10
2024-11-27-1021 20 2 17
2024-11-27-1022 20 2 19
2024-11-27-1023 40 4 15
2024-11-27-1024 40 4 9
2024-11-27-1025 40 4 12
2024-11-27-1026 20 2 10
2024-11-27-1027 40 4 14
2024-11-27-1028 40 4 0
2024-11-27-1029 40 4 4
2024-11-27-1030 20 2 4
2024-11-27-1031 40 4 4
2024-11-27-1032 20 2 17
2024-11-27-1033 40 4 10
2024-11-27-1034 40 4 5
2024-11-27-1035 40 4 4
2024-11-27-1036 20 2 20
2024-11-27-1037 40 4 3
2024-11-27-1038 40 4 7
2024-11-27-1039 40 4 19
2024-11-27-1040 20 2 8
2024-11-27-1041 40 4 17
2024-11-27-1042 40 4 1
2024-11-27-1043 20 2 16
2024-11-27-1044 40 4 11
2024-11-27-1045 20 2 11
2024-11-27-1046 20 2 12
2024-11-27-1047 40 4 12
2024-11-27-1048 40 4 12
2024-11-27-1049 20 2 5
2024-11-27-1050 40 4 10
2024-11-27-1051 20 2 16
2024-11-27-1052 20 2 4
2024-11-27-1053 40 4 0
2024-11-27-1054 20 2 15
2024-11-27-1055 40 4 21
2024-11-27-1056 40 4 20
2024-11-27-1057 40 4 7
2024-11-27-1058 40 4 9
2024-11-27-1059 20 2 9
2024-11-27-1060 40 4 3
2024-11-27-1061 20 2 12
2024-11-27-1062 40 4 17
2024-11-27-1063 20 2 11
2024-11-27-1064 20 2 13
2024-11-27-1065 40 4 14
2024-11-27-1066 40 4 3
2024-11-27-1067 20 2 18
2024-11-27-1068 40 4 16
2024-11-27-1069 20 2 19
2024-11-27-1070 20 2 15
2024-11-27-1071 20 2 10
2024-11-27-1072 20 2 18
2024-11-27-1073 40 4 12
2024-11-27-1074 20 2 12
2024-11-27-1075 40 4 21
2024-11-27-1076 20 2 9
2024-11-27-1077 40 4 10
2024-11-27-1078 40 4 0
2024-11-27-1079 20 2 9
2024-11-27-1080 20 2 16
2024-11-27-1081 20 2 5
2024-11-27-1082 40 4 3
2024-11-27-1083 40 4 0
2024-11-27-1084 40 4 13
2024-11-27-1085 20 2 12
2024-11-27-1086 20 2 8
2024-11-27-1087 40 4 1
2024-11-27-1088 20 2 14
2024-11-27-1089 40 4 6
2024-11-27-1090 20 2 16
2024-11-27-1091 20 2 3
2024-11-27-1092 40 4 13
2024-11-27-1093 20 2 14
2024-11-27-1094 40 4 16
2024-11-27-1095 40 4 14
2024-11-27-1096 20 2 12
2024-11-27-1097 20 2 9
2024-11-27-1098 20 2 16
2024-11-27-1099 40 4 0
2024-11-27-1100 20 2 10
2024-11-27-1101 20 2 6
2024-11-27-1102 20 2 14
2024-11-27-1103 20 2 3
2024-11-27-1104 20 2 1
2024-11-27-1105 40 4 3
2024-11-27-1106 20 2 17
2024-11-27-1107 20 2 14
2024-11-27-1108 20 2 18
2024-11-27-1109 20 2 15
2024-11-27-1110 20 2 5
2024-11-27-1111 40 4 12
2024-11-27-1112 20 2 17
2024-11-27-1113 40 4 10
2024-11-27-1114 20 2 19
2024-11-27-1115 40 4 15
2024-11-27-1116 20 2 9
2024-11-27-1117 40 4 21
2024-11-27-1118 20 2 17
2024-11-27-1119 20 2 17
2024-11-27-1120 20 2 14
2024-11-27-1121 20 2 16
2024-11-27-1122 40 4 9
2024-11-27-1123 40 4 6
2024-11-27-1124 40 4 16
2024-11-27-1125 40 4 1
2024-11-27-1126 40 4 10
2024-11-27-1127 40 4 11
2024-11-27-1128 40 4 13
2024-11-27-1129 40 4 22
2024-11-27-1130 40 4 19
2024-11-27-1131 40 4 4
2024-11-27-1132 40 4 17
2024-11-27-1133 40 4 3
2024-11-27-1134 20 2 3
2024-11-27-1135 20 2 0
2024-11-27-1136 40 4 3
2024-11-27-1137 40 4 12
2024-11-27-1138 20 2 16
2024-11-27-1139 40 4 13
2024-11-27-1140 20 2 11
2024-11-27-1141 40 4 8
2024-11-27-1142 40 4 3
2024-11-27-1143 40 4 8
2024-11-27-1144 20 2 16
2024-11-27-1145 40 4 4
2024-11-27-1146 20 2 1
2024-11-27-1147 40 4 0
2024-11-27-1148 20 2 14
2024-11-27-1149 40 4 5
2024-11-27-1150 20 2 0
2024-11-27-1151 40 4 7
2024-11-27-1152 40 4 6
2024-11-27-1153 20 2 12
2024-11-27-1154 40 4 8
2024-11-27-1155 20 2 14
2024-11-27-1156 40 4 19
2024-11-27-1157 40 4 17
2024-11-27-1158 40 4 22
2024-11-27-1159 40 4 14
2024-11-27-1160 40 4 20
2024-11-27-1161 20 2 13
2024-11-27-1162 20 2 0
2024-11-27-1163 20 2 9
2024-11-27-1164 40 4 2
2024-11-27-1165 40 4 12
2024-11-27-1166 40 4 17
2024-11-27-1167 20 2 11
2024-11-27-1168 20 2 3
2024-11-27-1169 40 4 0
2024-11-27-1170 40 4 13
2024-11-27-1171 40 4 14
2024-11-27-1172 20 2 9
2024-11-27-1173 20 2 17
2024-11-27-1174 20 2 5
2024-11-27-1175 20 2 11
2024-11-27-1176 40 4 11
2024-11-27-1177 40 4 13
2024-11-27-1178 20 2 4
2024-11-27-1179 40 4 0
2024-11-27-1180 40 4 19
2024-11-27-1181 40 4 14
2024-11-27-1182 20 2 12
2024-11-27-1183 20 2 8
2024-11-27-1184 20 2 16
2024-11-27-1185 20 2 17
2024-11-27-1186 20 2 3
2024-11-27-1187 20 2 19
2024-11-27-1188 40 4 4
2024-11-27-1189 40 4 6
2024-11-27-1190 40 4 11
2024-11-27-1191 40 4 2
2024-11-27-1192 20 2 15
2024-11-27-1193 20 2 18
2024-11-27-1194 20 2 10
2024-11-27-1195 20 2 3
2024-11-27-1196 20 2 10
2024-11-27-1197 20 2 20
2024-11-27-1198 20 2 17
2024-11-27-1199 40 4 1
2024-11-27-1200 20 2 1
2024-11-27-1201 40 4 4
2024-11-27-1202 20 2 18
2024-11-27-1203 20 2 12
2024-11-27-1204 20 2 3
2024-11-27-1205 20 2 3
2024-11-27-1206 20 2 9
2024-11-27-1207 20 2 3
2024-11-27-1208 40 4 16
2024-11-27-1209 20 2 6
2024-11-27-1210 40 4 1
2024-11-27-1211 40 4 5
2024-11-27-1212 40 4 18
2024-11-27-1213 20 2 7
2024-11-27-1214 40 4 17
2024-11-27-1215 40 4 12
2024-11-27-1216 20 2 8
2024-11-27-1217 40 4 5
2024-11-27-1218 40 4 7
2024-11-27-1219 20 2 15
2024-11-27-1220 40 4 10
2024-11-27-1221 20 2 17
2024-11-27-1222 40 4 14
2024-11-27-1223 40 4 18
2024-11-27-1224 40 4 3
2024-11-27-1225 20 2 10
2024-11-27-1226 20 2 3
2024-11-27-1227 20 2 1
2024-11-27-1228 40 4 16
2024-11-27-1229 20 2 20
2024-11-27-1230 20 2 1
2024-11-27-1231 20 2 14
2024-11-27-1232 40 4 7
2024-11-27-1233 40 4 5
2024-11-27-1234 20 2 19
2024-11-27-1235 20 2 14
2024-11-27-1236 20 2 10
2024-11-27-1237 20 2 15
2024-11-27-1238 40 4 19
2024-11-27-1239 20 2 20
2024-11-27-1240 20 2 3
2024-11-27-1241 40 4 0
2024-11-27-1242 40 4 21
2024-11-27-1243 20 2 4
2024-11-27-1244 40 4 18
2024-11-27-1245 20 2 4
2024-11-27-1246 40 4 10
2024-11-27-1247 20 2 20
2024-11-27-1248 20 2 4
2024-11-27-1249 40 4 0
2024-11-27-1250 20 2 1
2024-11-27-1251 20 2 20
2024-11-27-1252 20 2 10
2024-11-27-1253 20 2 1
2024-11-27-1254 20 2 13
2024-11-27-1255 20 2 20
2024-11-27-1256 20 2 9
2024-11-27-1257 40 4 10
2024-11-27-1258 40 4 22
2024-11-27-1259 40 4 17
2024-11-27-1260 40 4 17
2024-11-27-1261 20 2 14
2024-11-27-1262 20 2 6
2024-11-27-1263 20 2 2
2024-11-27-1264 40 4 21
2024-11-27-1265 20 2 1
2024-11-27-1266 20 2 2
2024-11-27-1267 40 4 8
2024-11-27-1268 40 4 22
2024-11-27-1269 20 2 19
2024-11-27-1270 40 4 0
2024-11-27-1271 40 4 17
2024-11-27-1272 20 2 7
2024-11-27-1273 40 4 3
2024-11-27-1274 40 4 2
2024-11-27-1275 20 2 12
2024-11-27-1276 40 4 5
2024-11-27-1277 20 2 10
2024-11-27-1278 20 2 8
2024-11-27-1279 20 2 11
2024-11-27-1280 20 2 0
2024-11-27-1281 20 2 2
2024-11-27-1282 40 4 10
2024-11-27-1283 20 2 2
2024-11-27-1284 20 2 19
2024-11-27-1285 40 4 14
2024-11-27-1286 40 4 12
2024-11-27-1287 20 2 15
2024-11-27-1288 20 2 8
2024-11-27-1289 40 4 10
2024-11-27-1290 40 4 21
2024-11-27-1291 20 2 14
2024-11-27-1292 20 2 4
2024-11-27-1293 40 4 0
2024-11-27-1294 20 2 16
2024-11-27-1295 40 4 19
2024-11-27-1296 40 4 22
2024-11-27-1297 40 4 15
2024-11-27-1298 40 4 0
2024-11-27-1299 40 4 15
2024-11-27-1300 40 4 9
2024-11-27-1301 40 4 2
2024-11-27-1302 40 4 4
2024-11-27-1303 40 4 13
2024-11-27-1304 40 4 2
2024-11-27-1305 40 4 3
2024-11-27-1306 40 4 12
2024-11-27-1307 40 4 21
2024-11-27-1308 20 2 11
2024-11-27-1309 20 2 0
2024-11-27-1310 20 2 20
2024-11-27-1311 40 4 18
2024-11-27-1312 20 2 2
2024-11-27-1313 20 2 1
2024-11-27-1314 40 4 9
2024-11-27-1315 20 2 8
2024-11-27-1316 20 2 19
2024-11-27-1317 20 2 7
2024-11-27-1318 20 2 14
2024-11-27-1319 20 2 16
2024-11-27-1320 40 4 9
2024-11-27-1321 40 4 14
2024-11-27-1322 20 2 9
2024-11-27-1323 20 2 13
2024-11-27-1324 40 4 0
2024-11-27-1325 40 4 1
2024-11-27-1326 40 4 9
2024-11-27-1327 20 2 16
2024-11-27-1328 40 4 17
2024-11-27-1329 40 4 20
2024-11-27-1330 20 2 14
2024-11-27-1331 40 4 9
2024-11-27-1332 40 4 10
2024-11-27-1333 40 4 15
2024-11-27-1334 20 2 19
2024-11-27-1335 40 4 8
2024-11-27-1336 20 2 14
2024-11-27-1337 20 2 2
2024-11-27-1338 40 4 4
2024-11-27-1339 40 4 22
2024-11-27-1340 40 4 0
2024-11-27-1341 40 4 16
2024-11-27-1342 40 4 11
2024-11-27-1343 40 4 18
2024-11-27-1344 20 2 0
2024-11-27-1345 20 2 17
2024-11-27-1346 40 4 18
2024-11-27-1347 20 2 9
2024-11-27-1348 40 4 10
2024-11-27-1349 20 2 2
2024-11-27-1350 20 2 2
2024-11-27-1351 20 2 8
2024-11-27-1352 20 2 0
2024-11-27-1353 40 4 8
2024-11-27-1354 20 2 19
2024-11-27-1355 20 2 0
2024-11-27-1356 20 2 20
2024-11-27-1357 20 2 20
2024-11-27-1358 20 2 14
2024-11-27-1359 40 4 16
2024-11-27-1360 20 2 4
2024-11-27-1361 20 2 11
2024-11-27-1362 20 2 2
2024-11-27-1363 20 2 18
2024-11-27-1364 40 4 4
2024-11-27-1365 40 4 20
2024-11-27-1366 20 2 7
2024-11-27-1367 20 2 2
2024-11-27-1368 20 2 20
2024-11-27-1369 20 2 19
2024-11-27-1370 20 2 9
2024-11-27-1371 40 4 15
2024-11-27-1372 40 4 6
2024-11-27-1373 20 2 14
2024-11-27-1374 40 4 16
2024-11-27-1375 20 2 12
2024-11-27-1376 40 4 0
2024-11-27-1377 20 2 17
2024-11-27-1378 20 2 16
2024-11-27-1379 40 4 18
2024-11-27-1380 20 2 18
2024-11-27-1381 40 4 6
2024-11-27-1382 40 4 8
2024-11-27-1383 40 4 8
2024-11-27-1384 20 2 1
2024-11-27-1385 40 4 14
2024-11-27-1386 40 4 4
2024-11-27-1387 20 2 10
2024-11-27-1388 20 2 2
2024-11-27-1389 40 4 8
2024-11-27-1390 40 4 9
2024-11-27-1391 20 2 12
2024-11-27-1392 40 4 9
2024-11-27-1393 20 2 12
2024-11-27-1394 20 2 19
2024-11-27-1395 20 2 8
2024-11-27-1396 20 2 19
2024-11-27-1397 20 2 9
2024-11-27-1398 20 2 18
2024-11-27-1399 20 2 11
2024-11-27-1400 40 4 11
2024-11-27-1401 40 4 15
2024-11-27-1402 20 2 1
2024-11-27-1403 20 2 8
2024-11-27-1404 40 4 14
2024-11-27-1405 40 4 9
2024-11-27-1406 40 4 21
2024-11-27-1407 20 2 17
2024-11-27-1408 40 4 16
2024-11-27-1409 40 4 9
2024-11-27-1410 40 4 1
2024-11-27-1411 40 4 22
2024-11-27-1412 40 4 12
2024-11-27-1413 20 2 18
2024-11-27-1414 20 2 4
2024-11-27-1415 40 4 0
2024-11-27-1416 40 4 17
2024-11-27-1417 40 4 3
2024-11-27-1418 20 2 8
2024-11-27-1419 40 4 22
2024-11-27-1420 40 4 6
2024-11-27-1421 20 2 18
2024-11-27-1422 20 2 18
2024-11-27-1423 40 4 5
2024-11-27-1424 20 2 20
2024-11-27-1425 40 4 14
2024-11-27-1426 20 2 16
2024-11-27-1427 20 2 12
2024-11-27-1428 20 2 18
2024-11-27-1429 20 2 15
2024-11-27-1430 40 4 5
2024-11-27-1431 20 2 0
2024-11-27-1432 20 2 9
2024-11-27-1433 40 4 8
2024-11-27-1434 40 4 22
2024-11-27-1435 20 2 13
2024-11-27-1436 20 2 12
2024-11-27-1437 40 4 12
2024-11-27-1438 20 2 20
2024-11-27-1439 40 4 14
2024-11-27-1440 40 4 1
2024-11-27-1441 20 2 4
2024-11-27-1442 20 2 13
2024-11-27-1443 40 4 4
2024-11-27-1444 20 2 8
2024-11-27-1445 20 2 18
2024-11-27-1446 40 4 19
2024-11-27-1447 40 4 1
2024-11-27-1448 20 2 13
2024-11-27-1449 40 4 19
2024-11-27-1450 20 2 8
2024-11-27-1451 40 4 14
2024-11-27-1452 20 2 10
2024-11-27-1453 20 2 12
2024-11-27-1454 20 2 6
2024-11-27-1455 40 4 16
2024-11-27-1456 40 4 13
2024-11-27-1457 40 4 22
2024-11-27-1458 40 4 9
2024-11-27-1459 20 2 4
2024-11-27-1460 40 4 15
2024-11-27-1461 20 2 9
2024-11-27-1462 20 2 14
2024-11-27-1463 20 2 13
2024-11-27-1464 40 4 5
2024-11-27-1465 40 4 3
2024-11-27-1466 20 2 10
2024-11-27-1467 20 2 8
2024-11-27-1468 40 4 3
2024-11-27-1469 40 4 4
2024-11-27-1470 20 2 4
2024-11-27-1471 40 4 8
2024-11-27-1472 40 4 11
2024-11-27-1473 20 2 11
2024-11-27-1474 20 2 10
2024-11-27-1475 40 4 16
2024-11-27-1476 40 4 6
2024-11-27-1477 40 4 21
2024-11-27-1478 40 4 18
2024-11-27-1479 20 2 0
2024-11-27-1480 40 4 0
2024-11-27-1481 40 4 11
2024-11-27-1482 40 4 11
2024-11-27-1483 40 4 22
2024-11-27-1484 40 4 2
2024-11-27-1485 40 4 17
2024-11-27-1486 40 4 18
2024-11-27-1487 20 2 10
2024-11-27-1488 40 4 2
2024-11-27-1489 20 2 3
2024-11-27-1490 40 4 21
2024-11-27-1491 40 4 10
2024-11-27-1492 20 2 18
2024-11-27-1493 40 4 13
2024-11-27-1494 40 4 6
2024-11-27-1495 20 2 16
2024-11-27-1496 40 4 6
2024-11-27-1497 40 4 11
2024-11-27-1498 40 4 5
2024-11-27-1499 20 2 6
2024-11-27-1500 40 4 18
2024-11-27-1501 40 4 8
2024-11-27-1502 20 2 2
2024-11-27-1503 20 2 15
2024-11-27-1504 20 2 19
2024-11-27-1505 20 2 14
2024-11-27-1506 40 4 11
2024-11-27-1507 40 4 4
2024-11-27-1508 20 2 7
2024-11-27-1509 20 2 4
2024-11-27-1510 20 2 15
2024-11-27-1511 20 2 11
2024-11-27-1512 20 2 8
2024-11-27-1513 40 4 4
2024-11-27-1514 40 4 14
2024-11-27-1515 40 4 15
2024-11-27-1516 20 2 13
2024-11-27-1517 40 4 4
2024-11-27-1518 40 4 3
2024-11-27-1519 20 2 13
2024-11-27-1520 40 4 12
2024-11-27-1521 40 4 21
2024-11-27-1522 20 2 19
2024-11-27-1523 40 4 18
2024-11-27-1524 40 4 12
2024-11-27-1525 20 2 10
2024-11-27-1526 20 2 20
2024-11-27-1527 40 4 9
2024-11-27-1528 40 4 20
2024-11-27-1529 20 2 15
2024-11-27-1530 40 4 13
2024-11-27-1531 20 2 19
2024-11-27-1532 20 2 3
2024-11-27-1533 40 4 14
2024-11-27-1534 20 2 13
2024-11-27-1535 40 4 19
2024-11-27-1536 20 2 19
2024-11-27-1537 40 4 0
2024-11-27-1538 20 2 0
2024-11-27-1539 40 4 20
2024-11-27-1540 20 2 17
2024-11-27-1541 40 4 9
2024-11-27-1542 40 4 20
2024-11-27-1543 40 4 9
2024-11-27-1544 40 4 22
2024-11-27-1545 40 4 13
2024-11-27-1546 40 4 18
2024-11-27-1547 40 4 22
2024-11-27-1548 20 2 20
2024-11-27-1549 20 2 5
2024-11-27-1550 20 2 17
2024-11-27-1551 20 2 16
2024-11-27-1552 40 4 8
2024-11-27-1553 40 4 18
2024-11-27-1554 40 4 4
2024-11-27-1555 20 2 14
2024-11-27-1556 20 2 2
2024-11-27-1557 40 4 12
2024-11-27-1558 20 2 6
2024-11-27-1559 40 4 20
2024-11-27-1560 40 4 6
2024-11-27-1561 40 4 19
2024-11-27-1562 20 2 15
2024-11-27-1563 20 2 10
2024-11-27-1564 20 2 2
2024-11-27-1565 40 4 16
2024-11-27-1566 40 4 15
2024-11-27-1567 20 2 13
2024-11-27-1568 40 4 6
2024-11-27-1569 40 4 11
2024-11-27-1570 20 2 11
2024-11-27-1571 20 2 16
2024-11-27-1572 20 2 3
2024-11-27-1573 40 4 20
2024-11-27-1574 20 2 3
2024-11-27-1575 20 2 18
2024-11-27-1576 20 2 3
2024-11-27-1577 20 2 16
2024-11-27-1578 20 2 7
2024-11-27-1579 40 4 11
2024-11-27-1580 20 2 3
2024-11-27-1581 20 2 1
2024-11-27-1582 40 4 16
2024-11-27-1583 40 4 20
2024-11-27-1584 40 4 2
2024-11-27-1585 40 4 16
2024-11-27-1586 40 4 4
2024-11-27-1587 20 2 0
2024-11-27-1588 20 2 3
2024-11-27-1589 40 4 2
2024-11-27-1590 40 4 6
2024-11-27-1591 20 2 0
2024-11-27-1592 20 2 12
2024-11-27-1593 40 4 10
2024-11-27-1594 20 2 19
2024-11-27-1595 40 4 12
2024-11-27-1596 40 4 20
2024-11-27-1597 40 4 14
2024-11-27-1598 20 2 4
2024-11-27-1599 20 2 7
2024-11-27-1600 20 2 6
2024-11-27-1601 40 4 17
2024-11-27-1602 40 4 13
2024-11-27-1603 40 4 18
2024-11-27-1604 20 2 12
2024-11-27-1605 20 2 13
2024-11-27-1606 40 4 22
2024-11-27-1607 20 2 1
2024-11-27-1608 20 2 9
2024-11-27-1609 40 4 15
2024-11-27-1610 20 2 8
2024-11-27-1611 20 2 19
2024-11-27-1612 40 4 9
2024-11-27-1613 40 4 22
2024-11-27-1614 40 4 7
2024-11-27-1615 20 2 1
2024-11-27-1616 20 2 7
2024-11-27-1617 20 2 15
2024-11-27-1618 40 4 20
2024-11-27-1619 40 4 3
2024-11-27-1620 40 4 2
2024-11-27-1621 20 2 19
2024-11-27-1622 20 2 5
2024-11-27-1623 40 4 2
2024-11-27-1624 20 2 12
2024-11-27-1625 20 2 1
2024-11-27-1626 20 2 18
2024-11-27-1627 20 2 7
2024-11-27-1628 20 2 8
2024-11-27-1629 40 4 19
2024-11-27-1630 20 2 16
2024-11-27-1631 20 2 14
2024-11-27-1632 20 2 9
2024-11-27-1633 20 2 4
2024-11-27-1634 20 2 9
2024-11-27-1635 40 4 4
2024-11-27-1636 20 2 18
2024-11-27-1637 40 4 0
2024-11-27-1638 40 4 17
2024-11-27-1639 40 4 0
2024-11-27-1640 40 4 9
2024-11-27-1641 40 4 20
2024-11-27-1642 40 4 5
2024-11-27-1643 40 4 11
2024-11-27-1644 40 4 5
2024-11-27-1645 40 4 20
2024-11-27-1646 20 2 1
2024-11-27-1647 40 4 15
2024-11-27-1648 40 4 13
2024-11-27-1649 40 4 3
2024-11-27-1650 20 2 15
2024-11-27-1651 40 4 3
2024-11-27-1652 40 4 10
2024-11-27-1653 40 4 13
2024-11-27-1654 20 2 8
2024-11-27-1655 40 4 0
2024-11-27-1656 40 4 0
2024-11-27-1657 20 2 13
2024-11-27-1658 40 4 9
2024-11-27-1659 20 2 3
2024-11-27-1660 40 4 9
2024-11-27-1661 20 2 16
2024-11-27-1662 40 4 14
2024-11-27-1663 40 4 18
2024-11-27-1664 20 2 15
2024-11-27-1665 40 4 13
2024-11-27-1666 20 2 13
2024-11-27-1667 20 2 10
2024-11-27-1668 20 2 8
2024-11-27-1669 20 2 6
2024-11-27-1670 40 4 18
2024-11-27-1671 40 4 1
2024-11-27-1672 20 2 8
2024-11-27-1673 20 2 16
2024-11-27-1674 20 2 4
2024-11-27-1675 40 4 19
2024-11-27-1676 40 4 10
2024-11-27-1677 40 4 1
2024-11-27-1678 20 2 4
2024-11-27-1679 40 4 4
2024-11-27-1680 40 4 11
2024-11-27-1681 20 2 1
2024-11-27-1682 40 4 9
2024-11-27-1683 40 4 15
2024-11-27-1684 40 4 19
2024-11-27-1685 20 2 13
2024-11-27-1686 20 2 10
2024-11-27-1687 40 4 15
2024-11-27-1688 40 4 13
2024-11-27-1689 20 2 4
2024-11-27-1690 20 2 19
2024-11-27-1691 20 2 7
2024-11-27-1692 20 2 16
2024-11-27-1693 20 2 10
2024-11-27-1694 40 4 9
2024-11-27-1695 20 2 11
2024-11-27-1696 40 4 4
2024-11-27-1697 40 4 18
2024-11-27-1698 20 2 16
2024-11-27-1699 20 2 7
2024-11-27-1700 20 2 1
2024-11-27-1701 40 4 20
2024-11-27-1702 40 4 9
2024-11-27-1703 20 2 11
2024-11-27-1704 20 2 17
2024-11-27-1705 20 2 4
2024-11-27-1706 40 4 0
2024-11-27-1707 40 4 5
2024-11-27-1708 20 2 16
2024-11-27-1709 20 2 19
2024-11-27-1710 40 4 2
2024-11-27-1711 20 2 17
2024-11-27-1712 40 4 5
2024-11-27-1713 40 4 11
2024-11-27-1714 20 2 2
2024-11-27-1715 40 4 18
2024-11-27-1716 40 4 14
2024-11-27-1717 20 2 4
2024-11-27-1718 40 4 13
2024-11-27-1719 40 4 4
2024-11-27-1720 20 2 7
2024-11-27-1721 20 2 11
2024-11-27-1722 20 2 11
2024-11-27-1723 40 4 17
2024-11-27-1724 40 4 10
2024-11-27-1725 20 2 7
2024-11-27-1726 40 4 11
2024-11-27-1727 20 2 15
2024-11-27-1728 40 4 13
2024-11-27-1729 20 2 15
2024-11-27-1730 40 4 4
2024-11-27-1731 20 2 8
2024-11-27-1732 20 2 9
2024-11-27-1733 40 4 18
2024-11-27-1734 40 4 10
2024-11-27-1735 20 2 2
2024-11-27-1736 20 2 0
2024-11-27-1737 40 4 7
2024-11-27-1738 40 4 8
2024-11-27-1739 40 4 8
2024-11-27-1740 40 4 17
2024-11-27-1741 20 2 6
2024-11-27-1742 40 4 16
2024-11-27-1743 20 2 10
2024-11-27-1744 40 4 13
2024-11-27-1745 40 4 20
2024-11-27-1746 20 2 0
2024-11-27-1747 40 4 6
2024-11-27-1748 40 4 16
2024-11-27-1749 40 4 6
2024-11-27-1750 20 2 5
